Customer ID,Customer,Product ID,Category,Sub-Category,Amount spent,,,,
AG-7548,Aarav Sharma,OFF-PA-10001281,Office Supplies,Paper,35737,,,,
AG-7548,Aarav Sharma,OFF-LA-10001613,Office Supplies,Labels,35096,,,,
AG-7548,Aarav Sharma,OFF-ST-10001097,Office Supplies,Storage,42742,,,,
AG-8802,Neha Kapoor,FUR-FU-10001095,Furniture,Furnishings,31373,,,,
AG-8802,Neha Kapoor,TEC-PH-10004614,Technology,Phones,3608,,,,
AG-8802,Neha Kapoor,OFF-BI-10001575,Office Supplies,Binders,35414,,,,
AG-8802,Neha Kapoor,OFF-LA-10001074,Office Supplies,Labels,17364,,,,
AG-8802,Neha Kapoor,TEC-PH-10003555,Technology,Phones,25116,,,,
AG-8802,Neha Kapoor,OFF-BI-10004492,Office Supplies,Binders,44134,,,,
AG-8802,Neha Kapoor,OFF-BI-10002012,Office Supplies,Binders,22107,,,,
AG-8802,Neha Kapoor,TEC-MA-10000822,Technology,Machines,28729,,,,
AG-8802,Neha Kapoor,OFF-BI-10000848,Office Supplies,Binders,32246,,,,
AG-8802,Neha Kapoor,OFF-PA-10004156,Office Supplies,Paper,39248,,,,
AG-8802,Neha Kapoor,FUR-CH-10003199,Furniture,Chairs,21249,,,,
AG-7885,Rohan Singh,OFF-AR-10000034,Office Supplies,Art,30685,,,,
AG-7885,Rohan Singh,TEC-PH-10000560,Technology,Phones,32706,,,,
AG-7885,Rohan Singh,FUR-CH-10000665,Furniture,Chairs,19505,,,,
AG-7885,Rohan Singh,OFF-LA-10001569,Office Supplies,Labels,13793,,,,
AG-7885,Rohan Singh,OFF-EN-10000461,Office Supplies,Envelopes,34918,,,,
AG-7885,Rohan Singh,TEC-MA-10003066,Technology,Machines,2101,,,,
AG-7885,Rohan Singh,OFF-BI-10004022,Office Supplies,Binders,25180,,,,
AG-7885,Rohan Singh,FUR-FU-10004071,Furniture,Furnishings,32965,,,,
AG-7885,Rohan Singh,OFF-AR-10001988,Office Supplies,Art,11391,,,,
AG-7885,Rohan Singh,FUR-CH-10004086,Furniture,Chairs,25699,,,,
AG-7885,Rohan Singh,OFF-BI-10001036,Office Supplies,Binders,36213,,,,
AG-7045,Dev Mehta,OFF-FA-10002983,Office Supplies,Fasteners,31798,,,,
AG-7045,Dev Mehta,OFF-PA-10003625,Office Supplies,Paper,30155,,,,
AG-7045,Dev Mehta,OFF-BI-10003925,Office Supplies,Binders,9296,,,,
AG-7045,Dev Mehta,TEC-PH-10001530,Technology,Phones,13815,,,,
AG-7045,Dev Mehta,OFF-EN-10003862,Office Supplies,Envelopes,19505,,,,
AG-7045,Dev Mehta,OFF-ST-10004258,Office Supplies,Storage,24453,,,,
AG-7045,Dev Mehta,FUR-FU-10002885,Furniture,Furnishings,1086,,,,
AG-7045,Dev Mehta,FUR-FU-10001918,Furniture,Furnishings,46359,,,,
AG-7045,Dev Mehta,OFF-AR-10002956,Office Supplies,Art,19018,,,,
AG-7045,Dev Mehta,TEC-AC-10003033,Technology,Accessories,26306,,,,
AG-7045,Dev Mehta,FUR-TA-10002903,Furniture,Tables,34046,,,,
AG-8628,Kunal Mishra,OFF-PA-10004621,Office Supplies,Paper,14199,,,,
AG-8628,Kunal Mishra,OFF-ST-10000046,Office Supplies,Storage,44426,,,,
AG-8628,Kunal Mishra,OFF-PA-10001790,Office Supplies,Paper,9659,,,,
AG-8628,Kunal Mishra,OFF-EN-10002600,Office Supplies,Envelopes,12984,,,,
AG-8628,Kunal Mishra,OFF-BI-10002049,Office Supplies,Binders,29921,,,,
AG-8628,Kunal Mishra,OFF-PA-10001509,Office Supplies,Paper,5619,,,,
AG-8628,Kunal Mishra,TEC-PH-10003931,Technology,Phones,25174,,,,
AG-8628,Kunal Mishra,FUR-FU-10001602,Furniture,Furnishings,11828,,,,
AG-8628,Kunal Mishra,FUR-FU-10004848,Furniture,Furnishings,19738,,,,
AG-8628,Kunal Mishra,OFF-ST-10003722,Office Supplies,Storage,41679,,,,
AG-8628,Kunal Mishra,FUR-TA-10003748,Furniture,Tables,9979,,,,
AG-8032,Dev Mehta,TEC-AC-10003198,Technology,Accessories,12442,,,,
AG-8032,Dev Mehta,OFF-PA-10004100,Office Supplies,Paper,13719,,,,
AG-8032,Dev Mehta,FUR-FU-10002191,Furniture,Furnishings,31113,,,,
AG-8032,Dev Mehta,FUR-FU-10000965,Furniture,Furnishings,40199,,,,
AG-8032,Dev Mehta,TEC-PH-10004188,Technology,Phones,25105,,,,
AG-8032,Dev Mehta,OFF-ST-10001526,Office Supplies,Storage,49194,,,,
AG-8032,Dev Mehta,OFF-AR-10001166,Office Supplies,Art,48668,,,,
AG-8032,Dev Mehta,FUR-CH-10000309,Furniture,Chairs,16722,,,,
AG-8032,Dev Mehta,TEC-MA-10004212,Technology,Machines,6803,,,,
AG-8032,Dev Mehta,OFF-EN-10003072,Office Supplies,Envelopes,49901,,,,
AG-8032,Dev Mehta,OFF-BI-10000320,Office Supplies,Binders,17755,,,,
AG-8865,Isha Roy,OFF-PA-10001166,Office Supplies,Paper,34965,,,,
AG-8865,Isha Roy,OFF-PA-10003656,Office Supplies,Paper,14200,,,,
AG-8865,Isha Roy,TEC-PH-10000148,Technology,Phones,9101,,,,
AG-8865,Isha Roy,OFF-PA-10000474,Office Supplies,Paper,18867,,,,
AG-8865,Isha Roy,TEC-PH-10003885,Technology,Phones,41767,,,,
AG-8865,Isha Roy,FUR-CH-10003379,Furniture,Chairs,48107,,,,
AG-8865,Isha Roy,FUR-FU-10000629,Furniture,Furnishings,2465,,,,
AG-8865,Isha Roy,OFF-LA-10001175,Office Supplies,Labels,31203,,,,
AG-8865,Isha Roy,OFF-PA-10000955,Office Supplies,Paper,22810,,,,
AG-8865,Isha Roy,OFF-BI-10003460,Office Supplies,Binders,28303,,,,
AG-8865,Isha Roy,OFF-BI-10000474,Office Supplies,Binders,39704,,,,
AG-8907,Aakash Gupta,FUR-FU-10003975,Furniture,Furnishings,49331,,,,
AG-8907,Aakash Gupta,OFF-BI-10003707,Office Supplies,Binders,42904,,,,
AG-8907,Aakash Gupta,OFF-AR-10000203,Office Supplies,Art,35416,,,,
AG-8907,Aakash Gupta,OFF-AR-10004790,Office Supplies,Art,27825,,,,
AG-8907,Aakash Gupta,FUR-TA-10001095,Furniture,Tables,30839,,,,
AG-8907,Aakash Gupta,TEC-AC-10004761,Technology,Accessories,728,,,,
AG-8907,Aakash Gupta,FUR-BO-10001811,Furniture,Bookcases,29354,,,,
AG-8907,Aakash Gupta,OFF-AR-10001130,Office Supplies,Art,30853,,,,
AG-8907,Aakash Gupta,OFF-AP-10000055,Office Supplies,Appliances,31182,,,,
AG-8907,Aakash Gupta,FUR-CH-10002304,Furniture,Chairs,24064,,,,
AG-8907,Aakash Gupta,TEC-PH-10001530,Technology,Phones,31864,,,,
AG-8734,Arjun Nair,FUR-FU-10004006,Furniture,Furnishings,34902,,,,
AG-8734,Arjun Nair,TEC-PH-10000486,Technology,Phones,14009,,,,
AG-8734,Arjun Nair,TEC-AC-10001606,Technology,Accessories,48502,,,,
AG-8734,Arjun Nair,FUR-FU-10000293,Furniture,Furnishings,32993,,,,
AG-8734,Arjun Nair,OFF-PA-10001307,Office Supplies,Paper,10999,,,,
AG-8734,Arjun Nair,FUR-FU-10004460,Furniture,Furnishings,26874,,,,
AG-8734,Arjun Nair,OFF-AR-10000716,Office Supplies,Art,32479,,,,
AG-8734,Arjun Nair,FUR-FU-10004622,Furniture,Furnishings,32115,,,,
AG-8734,Arjun Nair,OFF-BI-10002735,Office Supplies,Binders,48972,,,,
AG-8734,Arjun Nair,OFF-BI-10003529,Office Supplies,Binders,16182,,,,
AG-8734,Arjun Nair,OFF-BI-10001097,Office Supplies,Binders,28734,,,,
AG-8589,Siddharth Mehta,OFF-BI-10001597,Office Supplies,Binders,35305,,,,
AG-8589,Siddharth Mehta,OFF-FA-10001754,Office Supplies,Fasteners,19111,,,,
AG-8589,Siddharth Mehta,FUR-CH-10003396,Furniture,Chairs,21055,,,,
AG-8589,Siddharth Mehta,OFF-AP-10002350,Office Supplies,Appliances,27923,,,,
AG-8589,Siddharth Mehta,OFF-FA-10004838,Office Supplies,Fasteners,10588,,,,
AG-8589,Siddharth Mehta,OFF-AR-10004757,Office Supplies,Art,41553,,,,
AG-8589,Siddharth Mehta,TEC-PH-10002115,Technology,Phones,32749,,,,
AG-8589,Siddharth Mehta,OFF-FA-10003059,Office Supplies,Fasteners,48800,,,,
AG-8589,Siddharth Mehta,OFF-BI-10004330,Office Supplies,Binders,9036,,,,
AG-8589,Siddharth Mehta,FUR-CH-10001146,Furniture,Chairs,38842,,,,
AG-8589,Siddharth Mehta,OFF-SU-10001935,Office Supplies,Supplies,9641,,,,
AG-7860,Aditi Sharma,OFF-BI-10001524,Office Supplies,Binders,44745,,,,
AG-7860,Aditi Sharma,OFF-AR-10003732,Office Supplies,Art,712,,,,
AG-7860,Aditi Sharma,OFF-PA-10001970,Office Supplies,Paper,20545,,,,
AG-7860,Aditi Sharma,OFF-BI-10003669,Office Supplies,Binders,36201,,,,
AG-7860,Aditi Sharma,OFF-BI-10003727,Office Supplies,Binders,24443,,,,
AG-7860,Aditi Sharma,OFF-BI-10004967,Office Supplies,Binders,12793,,,,
AG-7860,Aditi Sharma,TEC-AC-10003447,Technology,Accessories,44534,,,,
AG-7860,Aditi Sharma,OFF-AR-10000255,Office Supplies,Art,3548,,,,
AG-7860,Aditi Sharma,OFF-AP-10002191,Office Supplies,Appliances,41817,,,,
AG-7860,Aditi Sharma,OFF-ST-10001325,Office Supplies,Storage,41638,,,,
AG-7860,Aditi Sharma,OFF-BI-10000404,Office Supplies,Binders,7528,,,,
AG-8952,Rohan Singh,OFF-PA-10000349,Office Supplies,Paper,28866,,,,
AG-8952,Rohan Singh,FUR-CH-10002880,Furniture,Chairs,15594,,,,
AG-8952,Rohan Singh,FUR-TA-10001095,Furniture,Tables,33864,,,,
AG-8952,Rohan Singh,OFF-PA-10003127,Office Supplies,Paper,46993,,,,
AG-8952,Rohan Singh,OFF-ST-10003208,Office Supplies,Storage,4032,,,,
AG-8952,Rohan Singh,TEC-MA-10003979,Technology,Machines,5822,,,,
AG-8952,Rohan Singh,OFF-PA-10000029,Office Supplies,Paper,10481,,,,
AG-8952,Rohan Singh,TEC-PH-10004896,Technology,Phones,21802,,,,
AG-8952,Rohan Singh,OFF-LA-10000452,Office Supplies,Labels,11555,,,,
AG-8952,Rohan Singh,FUR-FU-10001967,Furniture,Furnishings,11363,,,,
AG-8952,Rohan Singh,TEC-PH-10001819,Technology,Phones,20453,,,,
AG-8986,Kunal Mishra,OFF-AR-10002952,Office Supplies,Art,11832,,,,
AG-8986,Kunal Mishra,TEC-PH-10000576,Technology,Phones,27663,,,,
AG-8986,Kunal Mishra,OFF-PA-10000605,Office Supplies,Paper,23926,,,,
AG-8986,Kunal Mishra,OFF-AP-10002518,Office Supplies,Appliances,35677,,,,
AG-8986,Kunal Mishra,OFF-ST-10004340,Office Supplies,Storage,6255,,,,
AG-8986,Kunal Mishra,OFF-BI-10004001,Office Supplies,Binders,23036,,,,
AG-8986,Kunal Mishra,FUR-TA-10004147,Furniture,Tables,17658,,,,
AG-8986,Kunal Mishra,OFF-AR-10001545,Office Supplies,Art,38720,,,,
AG-8986,Kunal Mishra,FUR-FU-10000206,Furniture,Furnishings,48591,,,,
AG-8986,Kunal Mishra,TEC-AC-10001013,Technology,Accessories,34248,,,,
AG-8986,Kunal Mishra,OFF-AR-10002255,Office Supplies,Art,24515,,,,
AG-7288,Isha Roy,OFF-BI-10004140,Office Supplies,Binders,29904,,,,
AG-7288,Isha Roy,OFF-BI-10002049,Office Supplies,Binders,22965,,,,
AG-7288,Isha Roy,OFF-PA-10001892,Office Supplies,Paper,47252,,,,
AG-7288,Isha Roy,OFF-ST-10000642,Office Supplies,Storage,18168,,,,
AG-7288,Isha Roy,FUR-FU-10000206,Furniture,Furnishings,7835,,,,
AG-7288,Isha Roy,OFF-BI-10003676,Office Supplies,Binders,44667,,,,
AG-7288,Isha Roy,OFF-FA-10003495,Office Supplies,Fasteners,15055,,,,
AG-7288,Isha Roy,OFF-EN-10003798,Office Supplies,Envelopes,35302,,,,
AG-7288,Isha Roy,TEC-PH-10003589,Technology,Phones,12892,,,,
AG-7288,Isha Roy,OFF-PA-10004735,Office Supplies,Paper,28643,,,,
AG-7288,Isha Roy,OFF-BI-10002609,Office Supplies,Binders,30468,,,,
AG-8854,Kabir Verma,OFF-BI-10003364,Office Supplies,Binders,25543,,,,
AG-8854,Kabir Verma,FUR-BO-10002206,Furniture,Bookcases,31017,,,,
AG-8854,Kabir Verma,TEC-AC-10003610,Technology,Accessories,32698,,,,
AG-8854,Kabir Verma,OFF-LA-10003766,Office Supplies,Labels,4232,,,,
AG-8854,Kabir Verma,OFF-PA-10001970,Office Supplies,Paper,39168,,,,
AG-8854,Kabir Verma,TEC-AC-10002049,Technology,Accessories,22843,,,,
AG-8854,Kabir Verma,OFF-PA-10000141,Office Supplies,Paper,41621,,,,
AG-8854,Kabir Verma,OFF-EN-10004459,Office Supplies,Envelopes,37777,,,,
AG-8854,Kabir Verma,TEC-PH-10001061,Technology,Phones,4515,,,,
AG-8854,Kabir Verma,OFF-AR-10002375,Office Supplies,Art,46886,,,,
AG-8854,Kabir Verma,FUR-FU-10003194,Furniture,Furnishings,12254,,,,
AG-7411,Isha Roy,OFF-AR-10003811,Office Supplies,Art,12832,,,,
AG-7411,Isha Roy,OFF-EN-10001539,Office Supplies,Envelopes,25276,,,,
AG-7411,Isha Roy,FUR-CH-10002331,Furniture,Chairs,20836,,,,
AG-7411,Isha Roy,OFF-AR-10003156,Office Supplies,Art,25836,,,,
AG-7411,Isha Roy,OFF-EN-10001532,Office Supplies,Envelopes,31070,,,,
AG-7411,Isha Roy,FUR-TA-10004086,Furniture,Tables,1002,,,,
AG-7411,Isha Roy,OFF-PA-10000100,Office Supplies,Paper,16051,,,,
AG-7411,Isha Roy,OFF-EN-10002500,Office Supplies,Envelopes,49984,,,,
AG-7411,Isha Roy,OFF-PA-10004100,Office Supplies,Paper,41765,,,,
AG-7411,Isha Roy,OFF-ST-10003479,Office Supplies,Storage,20400,,,,
AG-7411,Isha Roy,OFF-LA-10000973,Office Supplies,Labels,13212,,,,
AG-8082,Rishabh Rath,OFF-ST-10001476,Office Supplies,Storage,44775,,,,
AG-8082,Rishabh Rath,OFF-EN-10002831,Office Supplies,Envelopes,3545,,,,
AG-8082,Rishabh Rath,OFF-AP-10002350,Office Supplies,Appliances,35264,,,,
AG-8082,Rishabh Rath,OFF-PA-10001763,Office Supplies,Paper,23917,,,,
AG-8082,Rishabh Rath,OFF-AR-10003394,Office Supplies,Art,4771,,,,
AG-8082,Rishabh Rath,OFF-BI-10002072,Office Supplies,Binders,4269,,,,
AG-8082,Rishabh Rath,FUR-FU-10004188,Furniture,Furnishings,10780,,,,
AG-8082,Rishabh Rath,OFF-FA-10001561,Office Supplies,Fasteners,42000,,,,
AG-8082,Rishabh Rath,OFF-PA-10002105,Office Supplies,Paper,37053,,,,
AG-8082,Rishabh Rath,TEC-MA-10004241,Technology,Machines,8646,,,,
AG-8082,Rishabh Rath,OFF-ST-10004340,Office Supplies,Storage,37011,,,,
AG-7094,Ananya Sen,OFF-AP-10003849,Office Supplies,Appliances,32048,,,,
AG-7094,Ananya Sen,OFF-FA-10000735,Office Supplies,Fasteners,35333,,,,
AG-7094,Ananya Sen,OFF-BI-10003350,Office Supplies,Binders,39944,,,,
AG-7094,Ananya Sen,TEC-PH-10000307,Technology,Phones,8034,,,,
AG-7094,Ananya Sen,TEC-CO-10004202,Technology,Copiers,30168,,,,
AG-7094,Ananya Sen,FUR-FU-10001852,Furniture,Furnishings,23678,,,,
AG-7094,Ananya Sen,OFF-AR-10003759,Office Supplies,Art,17141,,,,
AG-7094,Ananya Sen,OFF-BI-10003984,Office Supplies,Binders,41246,,,,
AG-7094,Ananya Sen,OFF-ST-10004337,Office Supplies,Storage,49009,,,,
AG-7094,Ananya Sen,FUR-TA-10001932,Furniture,Tables,2913,,,,
AG-7094,Ananya Sen,OFF-BI-10003982,Office Supplies,Binders,34191,,,,
AG-7777,Meera Patel,FUR-TA-10000617,Furniture,Tables,25289,,,,
AG-7777,Meera Patel,FUR-CH-10002126,Furniture,Chairs,39797,,,,
AG-7777,Meera Patel,OFF-AP-10000576,Office Supplies,Appliances,19753,,,,
AG-7777,Meera Patel,OFF-BI-10004654,Office Supplies,Binders,7604,,,,
AG-7777,Meera Patel,OFF-AR-10004042,Office Supplies,Art,12416,,,,
AG-7777,Meera Patel,TEC-PH-10004700,Technology,Phones,21067,,,,
AG-7777,Meera Patel,OFF-BI-10004593,Office Supplies,Binders,37013,,,,
AG-7777,Meera Patel,OFF-BI-10003429,Office Supplies,Binders,3171,,,,
AG-7777,Meera Patel,OFF-BI-10001294,Office Supplies,Binders,31922,,,,
AG-7777,Meera Patel,TEC-AC-10001552,Technology,Accessories,11140,,,,
AG-7777,Meera Patel,FUR-FU-10004952,Furniture,Furnishings,23196,,,,
AG-8456,Vishal Ahuja,OFF-ST-10004123,Office Supplies,Storage,20458,,,,
AG-8456,Vishal Ahuja,OFF-PA-10003172,Office Supplies,Paper,49579,,,,
AG-8456,Vishal Ahuja,OFF-ST-10002352,Office Supplies,Storage,12354,,,,
AG-8456,Vishal Ahuja,OFF-PA-10002259,Office Supplies,Paper,8914,,,,
AG-8456,Vishal Ahuja,OFF-BI-10002976,Office Supplies,Binders,14442,,,,
AG-8456,Vishal Ahuja,OFF-BI-10000301,Office Supplies,Binders,28286,,,,
AG-8456,Vishal Ahuja,OFF-BI-10003694,Office Supplies,Binders,26777,,,,
AG-8456,Vishal Ahuja,OFF-SU-10000381,Office Supplies,Supplies,5898,,,,
AG-8456,Vishal Ahuja,OFF-LA-10004425,Office Supplies,Labels,16407,,,,
AG-8456,Vishal Ahuja,FUR-CH-10001270,Furniture,Chairs,6061,,,,
AG-8456,Vishal Ahuja,TEC-PH-10003931,Technology,Phones,32609,,,,
AG-8382,Isha Roy,TEC-AC-10003174,Technology,Accessories,8451,,,,
AG-8382,Isha Roy,TEC-PH-10004539,Technology,Phones,18202,,,,
AG-8382,Isha Roy,OFF-AR-10001919,Office Supplies,Art,3763,,,,
AG-8382,Isha Roy,OFF-EN-10002504,Office Supplies,Envelopes,5242,,,,
AG-8382,Isha Roy,TEC-PH-10003655,Technology,Phones,45523,,,,
AG-8382,Isha Roy,OFF-BI-10004656,Office Supplies,Binders,43627,,,,
AG-8382,Isha Roy,OFF-ST-10002344,Office Supplies,Storage,12321,,,,
AG-8382,Isha Roy,OFF-PA-10001800,Office Supplies,Paper,47391,,,,
AG-8382,Isha Roy,OFF-ST-10000036,Office Supplies,Storage,29211,,,,
AG-8382,Isha Roy,OFF-AP-10004532,Office Supplies,Appliances,3668,,,,
AG-8382,Isha Roy,TEC-PH-10004447,Technology,Phones,31287,,,,
AG-7408,Rajesh Gupta,FUR-CH-10003973,Furniture,Chairs,44942,,,,
AG-7408,Rajesh Gupta,OFF-PA-10001970,Office Supplies,Paper,15350,,,,
AG-7408,Rajesh Gupta,OFF-PA-10000682,Office Supplies,Paper,46264,,,,
AG-7408,Rajesh Gupta,OFF-PA-10001937,Office Supplies,Paper,45285,,,,
AG-7408,Rajesh Gupta,FUR-FU-10002268,Furniture,Furnishings,27958,,,,
AG-7408,Rajesh Gupta,OFF-ST-10001321,Office Supplies,Storage,39437,,,,
AG-7408,Rajesh Gupta,FUR-FU-10003394,Furniture,Furnishings,27170,,,,
AG-7408,Rajesh Gupta,TEC-AC-10001990,Technology,Accessories,42351,,,,
AG-7408,Rajesh Gupta,FUR-CH-10004540,Furniture,Chairs,45138,,,,
AG-7408,Rajesh Gupta,OFF-BI-10004995,Office Supplies,Binders,33915,,,,
AG-7408,Rajesh Gupta,FUR-CH-10002335,Furniture,Chairs,34875,,,,
AG-7559,Kiran Rao,OFF-BI-10004967,Office Supplies,Binders,19676,,,,
AG-7559,Kiran Rao,FUR-CH-10002331,Furniture,Chairs,20445,,,,
AG-7559,Kiran Rao,OFF-ST-10002292,Office Supplies,Storage,43694,,,,
AG-7559,Kiran Rao,OFF-ST-10000689,Office Supplies,Storage,1167,,,,
AG-7559,Kiran Rao,TEC-PH-10002660,Technology,Phones,35310,,,,
AG-7559,Kiran Rao,OFF-ST-10004634,Office Supplies,Storage,14679,,,,
AG-7559,Kiran Rao,OFF-BI-10002160,Office Supplies,Binders,13942,,,,
AG-7559,Kiran Rao,OFF-FA-10002988,Office Supplies,Fasteners,35045,,,,
AG-7559,Kiran Rao,OFF-AR-10004999,Office Supplies,Art,2921,,,,
AG-7559,Kiran Rao,OFF-BI-10001031,Office Supplies,Binders,19305,,,,
AG-7559,Kiran Rao,FUR-BO-10004695,Furniture,Bookcases,32919,,,,
AG-8656,Siddharth Mehta,FUR-CH-10004860,Furniture,Chairs,28081,,,,
AG-8656,Siddharth Mehta,OFF-BI-10002432,Office Supplies,Binders,41983,,,,
AG-8656,Siddharth Mehta,OFF-BI-10000069,Office Supplies,Binders,45520,,,,
AG-8656,Siddharth Mehta,OFF-AR-10003602,Office Supplies,Art,1698,,,,
AG-8656,Siddharth Mehta,TEC-AC-10004469,Technology,Accessories,24212,,,,
AG-8656,Siddharth Mehta,FUR-FU-10001867,Furniture,Furnishings,1392,,,,
AG-8656,Siddharth Mehta,TEC-AC-10003174,Technology,Accessories,13738,,,,
AG-8656,Siddharth Mehta,TEC-PH-10002200,Technology,Phones,23765,,,,
AG-8656,Siddharth Mehta,OFF-ST-10000107,Office Supplies,Storage,7138,,,,
AG-8656,Siddharth Mehta,TEC-PH-10000439,Technology,Phones,14043,,,,
AG-8656,Siddharth Mehta,FUR-FU-10001602,Furniture,Furnishings,34383,,,,
AG-8014,Aditi Sharma,TEC-AC-10001432,Technology,Accessories,23090,,,,
AG-8014,Aditi Sharma,OFF-BI-10004656,Office Supplies,Binders,30852,,,,
AG-8014,Aditi Sharma,OFF-PA-10001685,Office Supplies,Paper,24796,,,,
AG-8014,Aditi Sharma,OFF-ST-10001418,Office Supplies,Storage,25790,,,,
AG-8014,Aditi Sharma,OFF-ST-10000676,Office Supplies,Storage,25064,,,,
AG-8014,Aditi Sharma,OFF-EN-10001219,Office Supplies,Envelopes,15199,,,,
AG-8014,Aditi Sharma,FUR-FU-10001424,Furniture,Furnishings,39740,,,,
AG-8014,Aditi Sharma,OFF-AR-10001022,Office Supplies,Art,30436,,,,
AG-8014,Aditi Sharma,OFF-AR-10000369,Office Supplies,Art,5752,,,,
AG-8014,Aditi Sharma,OFF-EN-10003055,Office Supplies,Envelopes,15258,,,,
AG-8014,Aditi Sharma,TEC-CO-10001046,Technology,Copiers,4638,,,,
AG-7666,Tirtho Vani,FUR-FU-10000076,Furniture,Furnishings,34394,,,,
AG-7666,Tirtho Vani,OFF-BI-10003719,Office Supplies,Binders,15060,,,,
AG-7666,Tirtho Vani,FUR-FU-10003268,Furniture,Furnishings,38181,,,,
AG-7666,Tirtho Vani,FUR-FU-10003553,Furniture,Furnishings,30227,,,,
AG-7666,Tirtho Vani,FUR-FU-10003691,Furniture,Furnishings,32123,,,,
AG-7666,Tirtho Vani,OFF-AR-10003903,Office Supplies,Art,20965,,,,
AG-7666,Tirtho Vani,OFF-FA-10004854,Office Supplies,Fasteners,14159,,,,
AG-7666,Tirtho Vani,TEC-PH-10003442,Technology,Phones,931,,,,
AG-7666,Tirtho Vani,OFF-BI-10004519,Office Supplies,Binders,36865,,,,
AG-7666,Tirtho Vani,OFF-FA-10000304,Office Supplies,Fasteners,32964,,,,
AG-7666,Tirtho Vani,OFF-EN-10004955,Office Supplies,Envelopes,42775,,,,
AG-8590,Arjun Nair,FUR-TA-10004619,Furniture,Tables,13388,,,,
AG-8590,Arjun Nair,FUR-TA-10003473,Furniture,Tables,6260,,,,
AG-8590,Arjun Nair,FUR-BO-10004467,Furniture,Bookcases,18466,,,,
AG-8590,Arjun Nair,OFF-AR-10002280,Office Supplies,Art,5764,,,,
AG-8590,Arjun Nair,FUR-CH-10001708,Furniture,Chairs,36536,,,,
AG-8590,Arjun Nair,OFF-AP-10000891,Office Supplies,Appliances,21289,,,,
AG-8590,Arjun Nair,OFF-AR-10000462,Office Supplies,Art,18007,,,,
AG-8590,Arjun Nair,TEC-PH-10004165,Technology,Phones,10014,,,,
AG-8590,Arjun Nair,OFF-AR-10003958,Office Supplies,Art,15352,,,,
AG-8590,Arjun Nair,TEC-PH-10000149,Technology,Phones,11897,,,,
